id,year,species,family,tl,log_tl,sl,weight,trophic_guild,d13C_raw,d15N_raw,TP,TDF_source,deltaC_mean,deltaN_mean,d13C,d15N
MOO18_F033,2018,Chaetodon lunulatus,Chaetodontidae,11.5,2.4423470353692043,10.1,37.4,invertivores-sessile,-11.7079149988027,9.2493526384398,3.2226519248251844,McCutchan,1.3,2.9,-14.59736250107544,2.8036620564467665
MOO18_F036,2018,Zanclus cornutus,Zanclidae,16,2.772588722239781,12.5,99.7,invertivores-sessile,-14.7922934870805,10.6691870247078,3.29396109660518,McCutchan,1.3,2.9,-17.774442912667233,4.016699844552777
MOO18_F043,2018,Chaetodon ornatissimus,Chaetodontidae,12.3,2.509599262378372,11.2,54.8,invertivores-sessile,-13.2461575014339,9.67687183209508,3.25383021505289,McCutchan,1.3,2.9,-16.176136781002658,3.1407642084416985
MOO18_F044,2018,Chaetodon ornatissimus,Chaetodontidae,11.5,2.4423470353692043,9.2,47.2,invertivores-sessile,-13.9072367039759,9.59548629752309,3.25383021505289,McCutchan,1.3,2.9,-16.83721598354466,3.059378673869709
MOO18_F049,2018,Zanclus cornutus,Zanclidae,15,2.70805020110221,12.1,101.2,invertivores-sessile,-15.3931848816298,11.0516009823352,3.29396109660518,McCutchan,1.3,2.9,-18.375334307216534,4.399113802180178
MOO18_F062,2018,Chaetodon ornatissimus,Chaetodontidae,13.8,2.624668592163159,12,83.1,invertivores-sessile,-13.4878954187813,9.9622114774017,3.25383021505289,McCutchan,1.3,2.9,-16.417874698350055,3.4261038537483195
MOO18_F064,2018,Chaetodon ornatissimus,Chaetodontidae,14.1,2.6461747973841225,12,93,invertivores-sessile,-14.0690531057921,9.29739952029556,3.25383021505289,McCutchan,1.3,2.9,-16.999032385360856,2.761291896642179
MOO18_F065,2018,Chaetodon quadrimaculatus,Chaetodontidae,11.7,2.4595888418037104,9.8,42.2,invertivores-sessile,-13.2935183995265,10.3024618448292,3.432961087845688,McCutchan,1.3,2.9,-16.456367813725894,3.2468746900767043
MOO18_F072,2018,Zanclus cornutus,Zanclidae,17,2.833213344056216,14,127,invertivores-sessile,-13.1109816047947,9.38957108956986,3.29396109660518,McCutchan,1.3,2.9,-16.093131030381436,2.737083909414837
MOO18_F074,2018,Zanclus cornutus,Zanclidae,14.6,2.681021528714291,12.5,76.4,invertivores-sessile,-14.8347209582884,9.48076211023486,3.29396109660518,McCutchan,1.3,2.9,-17.816870383875134,2.8282749300798375
MOO18_F077,2018,Chaetodon reticulatus,Chaetodontidae,11.8,2.468099531471619,9.2,53.5,invertivores-sessile,-13.6230713154205,9.32387433274669,3.196281889810204,McCutchan,1.3,2.9,-16.478237772173767,2.9546568522970986
MOO18_F084,2018,Zanclus cornutus,Zanclidae,17,2.833213344056216,12.5,98.1,invertivores-sessile,-16.1574347701205,8.67430283695672,3.29396109660518,McCutchan,1.3,2.9,-19.139584195707233,2.0218156568016976
MOO18_F106,2018,Heniochus chrysostomus,Chaetodontidae,13.5,2.6026896854443837,10.8,55.5,invertivores-sessile,-12.2908645693604,10.0408330540446,3.4772170279244934,McCutchan,1.3,2.9,-15.511246705662241,2.8569036730635684
MOO18_F108,2018,Heniochus chrysostomus,Chaetodontidae,11.5,2.4423470353692043,10.4,40.9,invertivores-sessile,-10.609273172464,9.60698220238686,3.4772170279244934,McCutchan,1.3,2.9,-13.829655308765842,2.423052821405829
MOO18_F111,2018,Chaetodon lunulatus,Chaetodontidae,11.5,2.4423470353692043,10.5,41.9,invertivores-sessile,-10.0959765645722,9.81091209579281,3.2226519248251844,McCutchan,1.3,2.9,-12.98542406684494,3.365221513799776
MOO18_F116,2018,Chaetodon ephippium,Chaetodontidae,19.4,2.9652730660692823,15.8,144.8,invertivores-sessile,-15.6778294453722,9.79791656336988,3.159333909016916,McCutchan,1.3,2.9,-18.48496352709419,3.535848227220823
MOO18_F119,2018,Chaetodon lunulatus,Chaetodontidae,11.3,2.424802725718295,9.4,27.9,invertivores-sessile,-11.5833476233474,9.03217980675735,3.2226519248251844,McCutchan,1.3,2.9,-14.47279512562014,2.586489224764316
MOO18_F127,2018,Chaetodon reticulatus,Chaetodontidae,12.2,2.501435951739211,10.5,56.4,invertivores-sessile,-13.5929335708465,10.2587581362137,3.196281889810204,McCutchan,1.3,2.9,-16.448100027599764,3.889540655764108
MOO18_F134,2018,Chaetodon ephippium,Chaetodontidae,19,2.9444389791664403,14.4,146.2,invertivores-sessile,-13.2784956183822,9.91381407035466,3.159333909016916,McCutchan,1.3,2.9,-16.085629700104192,3.651745734205603
MOO18_F142,2018,Heniochus chrysostomus,Chaetodontidae,12.5,2.5257286443082556,11.1,70.2,invertivores-sessile,-11.4057027811643,10.7357096884955,3.4772170279244934,McCutchan,1.3,2.9,-14.626084917466141,3.55178030751447
MOO18_F155,2018,Arothron meleagris,Tetraodontidae,19.4,2.9652730660692823,14,254.7,invertivores-sessile,-15.560028148718,9.57995513119916,3.1831686743724514,McCutchan,1.3,2.9,-18.398147425402186,3.248765975519051
MOO18_F160,2018,Arothron meleagris,Tetraodontidae,22.7,3.122364924487357,18.1,408.8,invertivores-sessile,-14.9753014208075,9.5568592865904,3.1831686743724514,McCutchan,1.3,2.9,-17.813420697491686,3.2256701309102915
MOO18_F217,2018,Chaetodon reticulatus,Chaetodontidae,12.3,2.509599262378372,10.9,59.1,invertivores-sessile,-14.21094793122,9.68012741762227,3.196281889810204,McCutchan,1.3,2.9,-17.066114387973265,3.310909937172678
MOO18_F229,2018,Zanclus cornutus,Zanclidae,16.1,2.7788192719904172,12.4,104.7,invertivores-sessile,-14.4275798676913,10.2954828496754,3.29396109660518,McCutchan,1.3,2.9,-17.409729293278033,3.642995669520378
MOO18_F254,2018,Chaetodon ornatissimus,Chaetodontidae,12.6,2.533696813957432,10.2,69.9,invertivores-sessile,-13.6283168326736,9.69296790015307,3.25383021505289,McCutchan,1.3,2.9,-16.558296112242356,3.156860276499689
MOO18_F256,2018,Chaetodon ornatissimus,Chaetodontidae,15,2.70805020110221,12,86.5,invertivores-sessile,-13.8914405545978,9.83717639626825,3.25383021505289,McCutchan,1.3,2.9,-16.821419834166555,3.301068772614869
MOO18_F274,2018,Zanclus cornutus,Zanclidae,16,2.772588722239781,13,96.9,invertivores-sessile,-14.0051970509184,9.88755059696601,3.29396109660518,McCutchan,1.3,2.9,-16.987346476505135,3.2350634168109877
MOO18_F278,2018,Chaetodon ornatissimus,Chaetodontidae,15,2.70805020110221,12.5,103.9,invertivores-sessile,-10.112746502905,9.18329951662273,3.25383021505289,McCutchan,1.3,2.9,-13.042725782473758,2.6471918929693494
MOO18_F288,2018,Chaetodon lunulatus,Chaetodontidae,12,2.4849066497880004,10,43.98,invertivores-sessile,-9.87435245409404,10.058427787568201,3.2226519248251844,McCutchan,1.3,2.9,-12.76379995636678,3.6127372055751668
MOO18_F294,2018,Chaetodon ephippium,Chaetodontidae,18.2,2.9014215940827497,14.6,101.5,invertivores-sessile,-18.6118405584401,10.3330165678423,3.159333909016916,McCutchan,1.3,2.9,-21.41897464016209,4.070948231693244
MOO18_F300,2018,Chaetodon reticulatus,Chaetodontidae,11.9,2.4765384001174837,9.7,48.3,invertivores-sessile,-13.7351490205225,9.84507823167182,3.196281889810204,McCutchan,1.3,2.9,-16.590315477275766,3.4758607512222284
MOO18_F301,2018,Chaetodon reticulatus,Chaetodontidae,10.4,2.341805806147327,7.5,31.2,invertivores-sessile,-15.0547243778414,9.57048945139772,3.196281889810204,McCutchan,1.3,2.9,-17.909890834594666,3.2012719709481274
MOO18_F302,2018,Chaetodon ornatissimus,Chaetodontidae,12.5,2.5257286443082556,10.5,58.7,invertivores-sessile,-13.5412683833152,9.72161205349102,3.25383021505289,McCutchan,1.3,2.9,-16.471247662883957,3.185504429837639
MOO18_F316,2018,Chaetodon quadrimaculatus,Chaetodontidae,11,2.3978952727983707,8.8,42.9,invertivores-sessile,-13.4660957990123,10.4896787508057,3.432961087845688,McCutchan,1.3,2.9,-16.628945213211693,3.4340915960532046
MOO18_F318,2018,Chaetodon ornatissimus,Chaetodontidae,13.4,2.5952547069568657,11,80.8,invertivores-sessile,-13.2332295772853,10.2837495447193,3.25383021505289,McCutchan,1.3,2.9,-16.163208856854055,3.7476419210659184
MOO18_F320,2018,Chaetodon reticulatus,Chaetodontidae,11.5,2.4423470353692043,9,53.6,invertivores-sessile,-14.057675094208,9.38305918217641,3.196281889810204,McCutchan,1.3,2.9,-16.912841550961264,3.013841701726818
MOO18_F321,2018,Chaetodon reticulatus,Chaetodontidae,12.1,2.4932054526026954,10,55.5,invertivores-sessile,-13.8168815117414,9.36706468073281,3.196281889810204,McCutchan,1.3,2.9,-16.672047968494667,2.9978472002832177
MOO18_F334,2018,Arothron meleagris,Tetraodontidae,21.2,3.054001181677967,16.5,305.2,invertivores-sessile,-16.1950897336338,9.81591037749394,3.1831686743724514,McCutchan,1.3,2.9,-19.033209010317986,3.4847212218138317
MOO18_F372,2018,Chaetodon reticulatus,Chaetodontidae,12,2.4849066497880004,9.5,45,invertivores-sessile,-14.2266219742902,9.31079907964346,3.196281889810204,McCutchan,1.3,2.9,-17.081788431043467,2.941581599193867
MOO18_F377,2018,Chaetodon reticulatus,Chaetodontidae,12.5,2.5257286443082556,9.5,61.5,invertivores-sessile,-14.8541300404558,10.451550442406,3.196281889810204,McCutchan,1.3,2.9,-17.709296497209067,4.082332961956409
MOO18_F380,2018,Chaetodon quadrimaculatus,Chaetodontidae,19,2.9444389791664403,16,93.2,invertivores-sessile,-13.8578319389665,10.0065960417847,3.432961087845688,McCutchan,1.3,2.9,-17.020681353165894,2.951008887032205
MOO18_F382,2018,Chaetodon pelewensis,Chaetodontidae,9.2,2.2192034840549946,7.8,19.3,invertivores-sessile,-14.7258341078697,11.5419880206103,3.3999305155268758,McCutchan,1.3,2.9,-17.84574377805464,4.5821895255823595
MOO18_F394,2018,Zanclus cornutus,Zanclidae,15.5,2.740840023925201,12.1,100.5,invertivores-sessile,-12.583893420865,9.91181875914112,3.29396109660518,McCutchan,1.3,2.9,-15.566042846451733,3.2593315789860977
MOO18_F396,2018,Zanclus cornutus,Zanclidae,15.5,2.740840023925201,12.4,80.5,invertivores-sessile,-12.3814264022525,10.366749715830201,3.29396109660518,McCutchan,1.3,2.9,-15.363575827839234,3.7142625356751786
MOO18_F401,2018,Chaetodon ephippium,Chaetodontidae,15.7,2.7536607123542622,13,81.9,invertivores-sessile,-15.7401738248789,9.57161819723109,3.159333909016916,McCutchan,1.3,2.9,-18.547307906600892,3.309549861082033
MOO18_F414,2018,Chaetodon ephippium,Chaetodontidae,17.3,2.8507065015037334,14.1,115.3,invertivores-sessile,-15.9276061638915,9.77613759661982,3.159333909016916,McCutchan,1.3,2.9,-18.73474024561349,3.514069260470764
MOO18_F417,2018,Chaetodon ephippium,Chaetodontidae,16.2,2.785011242238338,13.2,116.2,invertivores-sessile,-13.8848943622464,9.29027931612074,3.159333909016916,McCutchan,1.3,2.9,-16.69202844396839,3.028210979971684
MOO18_F418,2018,Heniochus chrysostomus,Chaetodontidae,11,2.3978952727983707,9,35.8,invertivores-sessile,-11.8732542317745,9.02190995789846,3.4772170279244934,McCutchan,1.3,2.9,-15.093636368076341,1.8379805769174293
MOO18_F419,2018,Chaetodon lunulatus,Chaetodontidae,9.1,2.2082744135228043,7.5,20.1,invertivores-sessile,-12.2130379907332,8.57994852409745,3.2226519248251844,McCutchan,1.3,2.9,-15.10248549300594,2.1342579421044157
MOO18_F420,2018,Heniochus chrysostomus,Chaetodontidae,11.5,2.4423470353692043,9.5,46.2,invertivores-sessile,-11.8782657916412,8.75852887771005,3.4772170279244934,McCutchan,1.3,2.9,-15.098647927943041,1.5745994967290198
MOO18_F423,2018,Chaetodon lunulatus,Chaetodontidae,8.5,2.1400661634962708,6.6,17.5,invertivores-sessile,-13.2033222203825,8.08311603192386,3.2226519248251844,McCutchan,1.3,2.9,-16.09276972265524,1.6374254499308254
MOO18_F436,2018,Heniochus chrysostomus,Chaetodontidae,13.5,2.6026896854443837,11.7,54.8,invertivores-sessile,-11.1255294996709,11.0052493041657,3.4772170279244934,McCutchan,1.3,2.9,-14.345911635972742,3.821319923184669
MOO18_F437,2018,Arothron meleagris,Tetraodontidae,26.1,3.261935314328648,20.2,NA,invertivores-sessile,-12.9347026115303,9.75817979569788,3.1831686743724514,McCutchan,1.3,2.9,-15.772821888214487,3.4269906400177703
MOO18_F459,2018,Heniochus chrysostomus,Chaetodontidae,14.2,2.653241964607215,11,97,invertivores-sessile,-11.2069934577333,10.1672569731648,3.4772170279244934,McCutchan,1.3,2.9,-14.427375594035142,2.9833275921837696
MOO18_F463,2018,Chaetodon unimaculatus,Chaetodontidae,14.3,2.6602595372658615,12.2,84.6,invertivores-sessile,-11.9660898790781,9.4395516676471,3.2077134200624475,McCutchan,1.3,2.9,-14.836117325159282,3.0371827494660026
MOO18_F486,2018,Heniochus chrysostomus,Chaetodontidae,13.6,2.6100697927420065,11.9,63.4,invertivores-sessile,-13.7171647831464,11.228915535197,3.4772170279244934,McCutchan,1.3,2.9,-16.93754691944824,4.0449861542159695
MOO18_F489,2018,Chaetodon unimaculatus,Chaetodontidae,11.5,2.4423470353692043,9.4,40.7,invertivores-sessile,-13.0214915614962,9.66586709768169,3.2077134200624475,McCutchan,1.3,2.9,-15.891519007577383,3.2634981795005933
MOO18_F490,2018,Chaetodon quadrimaculatus,Chaetodontidae,10,2.302585092994046,8.1,72.4,invertivores-sessile,-14.141307431104,9.79282453404256,3.432961087845688,McCutchan,1.3,2.9,-17.304156845303396,2.7372373792900655
MOO18_F503,2018,Chaetodon citrinellus,Chaetodontidae,10.9,2.388762789235098,8.8,25.6,invertivores-sessile,-12.6548261882617,9.50579033009625,3.1186151124095476,McCutchan,1.3,2.9,-15.409025834394111,3.3618065041085625
MOO18_F525,2018,Chaetodon quadrimaculatus,Chaetodontidae,8.6,2.151762203259462,6.9,18.6,invertivores-sessile,-14.0511275690383,8.86916318544611,3.432961087845688,McCutchan,1.3,2.9,-17.213976983237696,1.813576030693615
MOO18_F527,2018,Chaetodon citrinellus,Chaetodontidae,10.3,2.33214389523559,8.9,26.7,invertivores-sessile,-13.4981565467009,9.23715575460804,3.1186151124095476,McCutchan,1.3,2.9,-16.25235619283331,3.093171928620352
MOO18_F538,2018,Chaetodon ephippium,Chaetodontidae,19.1,2.9496883350525844,15.8,112.9,invertivores-sessile,-18.6453455969162,8.28773492617026,3.159333909016916,McCutchan,1.3,2.9,-21.45247967863819,2.0256665900212045
MOO18_F540,2018,Chaetodon reticulatus,Chaetodontidae,12.3,2.509599262378372,9.6,55.6,invertivores-sessile,-14.6219363662897,9.55822927120182,3.196281889810204,McCutchan,1.3,2.9,-17.477102823042966,3.189011790752229
MOO18_F561,2018,Chaetodon quadrimaculatus,Chaetodontidae,12.7,2.5416019934645457,10.7,36.1,invertivores-sessile,-12.9848250241727,10.0715789051827,3.432961087845688,McCutchan,1.3,2.9,-16.147674438372096,3.015991750430204
MOO18_F574,2018,Arothron meleagris,Tetraodontidae,25.6,3.242592351485517,20.3,515,invertivores-sessile,-14.8003141154308,8.33097405304678,3.1831686743724514,McCutchan,1.3,2.9,-17.638433392114987,1.9997848973666716
MOO18_F608,2018,Chaetodon unimaculatus,Chaetodontidae,12.4,2.517696472610991,10,43.3,invertivores-sessile,-14.041473779779,11.0782408094087,3.2077134200624475,McCutchan,1.3,2.9,-16.91150122586018,4.675871891227602
MOO18_F611,2018,Amanses scopas,Monacanthidae,13.2,2.580216829592325,10,62.4,invertivores-sessile,-14.7502463291421,9.80276012598747,3.034970110596133,McCutchan,1.3,2.9,-17.395707472917074,3.901346805258685
MOO18_F615,2018,Chaetodon ulietensis,Chaetodontidae,15.5,2.740840023925201,12.6,89.8,invertivores-sessile,-12.9955660261291,9.76730348790589,3.2409655647485813,McCutchan,1.3,2.9,-15.908821260302258,3.2685033501350045
MOO18_F619,2018,Chaetodon quadrimaculatus,Chaetodontidae,9.7,2.272125885509337,7.9,26.8,invertivores-sessile,-14.8754398114357,10.2320729330293,3.432961087845688,McCutchan,1.3,2.9,-18.038289225635094,3.1764857782768052
MOO18_F624,2018,Chaetodon ulietensis,Chaetodontidae,13.7,2.617395832834079,11.4,62.2,invertivores-sessile,-13.2627111733855,10.5205174752606,3.2409655647485813,McCutchan,1.3,2.9,-16.175966407558654,4.021717337489715
MOO18_F654,2018,Chaetodon lunulatus,Chaetodontidae,11.4,2.4336133554004498,9.9,50.1,invertivores-sessile,-10.6711075123624,9.92158777793655,3.2226519248251844,McCutchan,1.3,2.9,-13.56055501463514,3.4758971959435154
MOO18_F655,2018,Chaetodon lunulatus,Chaetodontidae,12.6,2.533696813957432,10.2,57.7,invertivores-sessile,-10.0382396727363,10.7447567539387,3.2226519248251844,McCutchan,1.3,2.9,-12.927687175009039,4.299066171945666
MOO18_F663,2018,Arothron meleagris,Tetraodontidae,26.9,3.292126286607793,19.5,571,invertivores-sessile,-10.60801788349,9.62164378551669,3.1831686743724514,McCutchan,1.3,2.9,-13.446137160174187,3.2904546298365815
MOO18_F665,2018,Arothron meleagris,Tetraodontidae,14.1,2.6461747973841225,10.5,80.9,invertivores-sessile,-17.0944203519314,9.55839680947928,3.1831686743724514,McCutchan,1.3,2.9,-19.932539628615586,3.227207653799171
MOO18_F671,2018,Chaetodon lunulatus,Chaetodontidae,13.5,2.6026896854443837,11.4,55.1,invertivores-sessile,-10.0609125081124,9.82767560139615,3.2226519248251844,McCutchan,1.3,2.9,-12.95036001038514,3.381985019403116
MOO18_F674,2018,Chaetodon lunulatus,Chaetodontidae,12.8,2.5494451709255714,10.9,50.5,invertivores-sessile,-10.7716566083777,8.86747151064631,3.2226519248251844,McCutchan,1.3,2.9,-13.66110411065044,2.421780928653275
MOO18_F675,2018,Chaetodon citrinellus,Chaetodontidae,10.2,2.3223877202902252,8.1,21.7,invertivores-sessile,-10.8347462372501,9.4865252458004,3.1186151124095476,McCutchan,1.3,2.9,-13.588945883382511,3.3425414198127132
MOO18_F689,2018,Chaetodon ephippium,Chaetodontidae,18.1,2.89591193827178,15,98.8,invertivores-sessile,-16.3353732545606,10.7552979166116,3.159333909016916,McCutchan,1.3,2.9,-19.14250733628259,4.493229580462543
MOO18_F696,2018,Chaetodon quadrimaculatus,Chaetodontidae,12,2.4849066497880004,9.9,35.7,invertivores-sessile,-13.5426714015067,10.498476862399,3.432961087845688,McCutchan,1.3,2.9,-16.705520815706095,3.442889707646505
MOO18_F697,2018,Chaetodon quadrimaculatus,Chaetodontidae,12.9,2.5572273113676265,10,42.3,invertivores-sessile,-12.7422217351884,10.9019159065165,3.432961087845688,McCutchan,1.3,2.9,-15.905071149387794,3.8463287517640046
MOO18_F698,2018,Chaetodon citrinellus,Chaetodontidae,11.3,2.424802725718295,9,22.8,invertivores-sessile,-15.1297698778275,10.2138654702307,3.1186151124095476,McCutchan,1.3,2.9,-17.883969523959912,4.069881644243013
MOO18_F712,2018,Chaetodon trifascialis,Chaetodontidae,12.9,2.5572273113676265,10.7,34.9,invertivores-sessile,-12.7323639806771,10.7600893541902,3.289357327142045,McCutchan,1.3,2.9,-15.708528505961759,4.12095310547827
MOO19_F734,2019,Chaetodon citrinellus,Chaetodontidae,9.6,2.2617630984737906,7.4,18.6,invertivores-sessile,-13.59,10.31,3.1186151124095476,McCutchan,1.3,2.9,-16.344199646132413,4.166016174012313
MOO19_F749,2019,Chaetodon unimaculatus,Chaetodontidae,11.9,2.4765384001174837,9.8,51.3,invertivores-sessile,-14.68,9.43,3.2077134200624475,McCutchan,1.3,2.9,-17.55002744608118,3.0276310818189023
MOO19_F771,2019,Chaetodon trifascialis,Chaetodontidae,13.2,2.580216829592325,10.4,55.2,invertivores-sessile,-11.07,9.13,3.289357327142045,McCutchan,1.3,2.9,-14.04616452528466,2.490863751288071
MOO19_F772,2019,Chaetodon unimaculatus,Chaetodontidae,12.1,2.4932054526026954,9.5,58.1,invertivores-sessile,-11.16,9.8,3.2077134200624475,McCutchan,1.3,2.9,-14.030027446081181,3.3976310818189033
MOO19_F791,2019,Arothron meleagris,Tetraodontidae,20.2,3.005682604407159,16.5,341.5,invertivores-sessile,-11.05,7.88,3.1831686743724514,McCutchan,1.3,2.9,-13.888119276684188,1.548810844319891
MOO19_F796,2019,Chaetodon ornatissimus,Chaetodontidae,13.2,2.580216829592325,10.9,62.8,invertivores-sessile,-12.62,9.52,3.25383021505289,McCutchan,1.3,2.9,-15.549979279568756,2.9838923763466187
MOO19_F797,2019,Chaetodon reticulatus,Chaetodontidae,9.9,2.2925347571405443,7.7,29.3,invertivores-sessile,-13.62,9.22,3.196281889810204,McCutchan,1.3,2.9,-16.475166456753264,2.8507825195504086
MOO19_F798,2019,Chaetodon ornatissimus,Chaetodontidae,12.2,2.501435951739211,9.4,53.9,invertivores-sessile,-13.48,9.24,3.25383021505289,McCutchan,1.3,2.9,-16.40997927956876,2.7038923763466194
MOO19_F799,2019,Chaetodon reticulatus,Chaetodontidae,11.5,2.4423470353692043,8.7,48.2,invertivores-sessile,-13.74,9.99,3.196281889810204,McCutchan,1.3,2.9,-16.595166456753265,3.620782519550408
MOO19_F811,2019,Exallias brevis,Blenniidae,9.4,2.2407096892759584,7.5,17.5,invertivores-sessile,-14.6,8.55,2.964438658712099,McCutchan,1.3,2.9,-17.15377025632573,2.853127889734914
MOO19_F816,2019,Chaetodon ephippium,Chaetodontidae,17.4,2.856470206220483,14,112,invertivores-sessile,-13.45,9.44,3.159333909016916,McCutchan,1.3,2.9,-16.25713408172199,3.177931663850943
MOO19_F983,2019,Chaetodon trifascialis,Chaetodontidae,14.7,2.6878474937846906,10.2,34,invertivores-sessile,-12.93,10,3.289357327142045,McCutchan,1.3,2.9,-15.906164525284659,3.36086375128807
MOO19_F984,2019,Chaetodon ephippium,Chaetodontidae,18.3,2.9069010598473755,15.5,106.1,invertivores-sessile,-18.03,9.85,3.159333909016916,McCutchan,1.3,2.9,-20.83713408172199,3.5879316638509433
MOO19_F986,2019,Chaetodon pelewensis,Chaetodontidae,8.3,2.1162555148025524,7.5,12.2,invertivores-sessile,-15.47,10.46,3.3999305155268758,McCutchan,1.3,2.9,-18.589909670184937,3.500201504972061
